timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1499153651325,11063,/api/profile,200,OK,Thread Group 1-33,text,true,,877,573,50,50,11062,0,2332
1499153650561,11829,/api/profile,200,OK,Thread Group 1-19,text,true,,877,573,50,50,11829,0,3115
1499153651344,11051,/api/profile,200,OK,Thread Group 1-44,text,true,,875,573,50,50,11051,0,2312
1499153650551,12103,/api/profile,200,OK,Thread Group 1-17,text,true,,877,573,50,50,12103,0,3122
1499153651329,11567,/api/profile,200,OK,Thread Group 1-37,text,true,,877,573,50,50,11567,0,2330
1499153651296,11600,/api/profile,200,OK,Thread Group 1-49,text,true,,877,573,50,50,11600,0,2372
1499153650310,12746,/api/profile,200,OK,Thread Group 1-16,text,true,,877,573,50,50,12746,0,3365
1499153651279,12123,/api/profile,200,OK,Thread Group 1-23,text,true,,877,573,50,50,12122,0,2393
1499153650279,16499,/api/profile,200,OK,Thread Group 1-9,text,true,,877,573,50,50,16498,0,3393
1499153650148,16918,/api/profile,200,OK,Thread Group 1-2,text,true,,877,573,50,50,16917,0,3542
1499153651324,15742,/api/profile,200,OK,Thread Group 1-31,text,true,,877,573,50,50,15742,0,2370
1499153650285,16792,/api/profile,200,OK,Thread Group 1-11,text,true,,876,573,50,50,16789,0,3388
1499153651328,15753,/api/profile,200,OK,Thread Group 1-34,text,true,,877,573,50,50,15753,0,2366
1499153650286,16795,/api/profile,200,OK,Thread Group 1-12,text,true,,876,573,50,50,16795,0,3392
1499153651319,15766,/api/profile,200,OK,Thread Group 1-28,text,true,,877,573,50,50,15765,0,2375
1499153651330,16155,/api/profile,200,OK,Thread Group 1-35,text,true,,877,573,50,50,16155,0,2365
1499153651320,16563,/api/profile,200,OK,Thread Group 1-27,text,true,,877,573,50,50,16563,0,2372
1499153651328,17021,/api/profile,200,OK,Thread Group 1-36,text,true,,877,573,50,50,17020,0,2317
1499153650274,18105,/api/profile,200,OK,Thread Group 1-7,text,true,,877,573,50,50,18105,0,3419
1499153662394,6361,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-19,,true,,351,601,50,50,0,0,74
1499153662392,6811,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-33,,true,,351,601,50,50,0,0,69
1499153662395,6809,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-44,,true,,351,601,50,50,0,0,72
1499153650307,19186,/api/profile,200,OK,Thread Group 1-14,text,true,,877,573,50,50,19186,0,3381
1499153650268,19227,/api/profile,200,OK,Thread Group 1-6,text,true,,877,573,50,50,19227,0,3377
1499153650189,19308,/api/profile,200,OK,Thread Group 1-5,text,true,,877,573,50,50,19307,0,3470
1499153651330,18171,/api/profile,200,OK,Thread Group 1-38,text,true,,877,573,50,50,18171,0,2363
1499153651323,18178,/api/profile,200,OK,Thread Group 1-43,text,true,,877,573,50,50,18178,0,2325
1499153651321,19764,/api/profile,200,OK,Thread Group 1-29,text,true,,877,573,50,50,19764,0,2365
1499153650173,20938,/api/profile,200,OK,Thread Group 1-3,text,true,,877,573,50,50,20937,0,3494
1499153651280,19839,/api/profile,200,OK,Thread Group 1-47,text,true,,877,573,50,50,19839,0,2384
1499153650558,20562,/api/profile,200,OK,Thread Group 1-20,text,true,,877,573,50,50,20562,0,3119
1499153650148,20987,/api/profile,200,OK,Thread Group 1-1,text,true,,877,573,50,50,20975,0,3510
1499153651259,19882,/api/profile,200,OK,Thread Group 1-46,text,true,,877,573,50,50,19865,0,2432
1499153651330,19823,/api/profile,200,OK,Thread Group 1-39,text,true,,877,573,50,50,19795,0,2327
1499153650289,22063,/api/profile,200,OK,Thread Group 1-13,text,true,,877,573,50,50,22062,0,3379
1499153651301,21054,/api/profile,200,OK,Thread Group 1-50,text,true,,877,573,50,50,21053,0,2368
1499153651290,21436,/api/profile,200,OK,Thread Group 1-48,text,true,,877,573,50,50,21436,0,2364
1499153651284,21445,/api/profile,200,OK,Thread Group 1-24,text,true,,877,573,50,50,21445,0,2409
1499153651322,21411,/api/profile,200,OK,Thread Group 1-30,text,true,,877,573,50,50,21410,0,2365
1499153651333,21406,/api/profile,200,OK,Thread Group 1-45,text,true,,877,573,50,50,21406,0,2327
1499153651324,21419,/api/profile,200,OK,Thread Group 1-32,text,true,,877,573,50,50,21418,0,2348
1499153651331,21414,/api/profile,200,OK,Thread Group 1-40,text,true,,877,573,50,50,21413,0,2363
1499153650562,22183,/api/profile,200,OK,Thread Group 1-18,text,true,,877,573,50,50,22175,0,3125
1499153650565,22615,/api/profile,200,OK,Thread Group 1-4,text,true,,877,573,50,50,22615,0,3103
1499153650555,22741,/api/profile,200,OK,Thread Group 1-21,text,true,,877,573,50,50,22741,0,3111
1499153650308,22989,/api/profile,200,OK,Thread Group 1-15,text,true,,877,573,50,50,22988,0,3357
1499153651295,22006,/api/profile,200,OK,Thread Group 1-25,text,true,,877,573,50,50,22006,0,2393
1499153651331,21973,/api/profile,200,OK,Thread Group 1-41,text,true,,877,573,50,50,21973,0,2329
1499153651303,22002,/api/profile,200,OK,Thread Group 1-26,text,true,,877,573,50,50,22002,0,2357
1499153650281,23025,/api/profile,200,OK,Thread Group 1-10,text,true,,877,573,50,50,23017,0,3419
1499153650276,25336,/api/profile,200,OK,Thread Group 1-8,text,true,,877,573,50,50,25335,0,3379
1499153651332,24282,/api/profile,200,OK,Thread Group 1-42,text,true,,877,573,50,50,24282,0,2363
1499153667067,8667,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-2,,true,,351,601,50,50,0,0,71
1499153669205,6786,/api/account,400,Bad Request,Thread Group 1-33,text,true,,994,1171,50,50,6785,0,71
1499153650554,28359,/api/profile,200,OK,Thread Group 1-22,text,true,,877,573,50,50,28358,0,3110
1499153668756,10164,/api/account,400,Bad Request,Thread Group 1-19,text,true,,994,1171,50,50,10164,0,70
1499153669205,9920,/api/account,400,Bad Request,Thread Group 1-44,text,true,,994,1169,50,50,9920,0,74
1499153667885,11527,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-27,,true,,351,601,50,50,0,0,68
1499153667070,12346,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-31,,true,,351,601,50,50,0,0,69
1499153667087,12329,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-28,,true,,351,601,50,50,0,0,81
1499153662897,16523,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-49,,true,,351,601,50,50,0,0,77
1499153662897,16526,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-37,,true,,351,601,50,50,0,0,68
1499153667080,12470,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-11,,true,,351,601,50,50,0,0,72
1499153666779,12773,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-9,,true,,351,601,50,50,0,0,69
1499153671181,9454,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-29,,true,,351,601,50,50,0,0,100
1499153669499,11136,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-5,,true,,351,601,50,50,0,0,71
1499153669503,11132,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-38,,true,,351,601,50,50,0,0,96
1499153672356,8285,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-50,,true,,351,601,50,50,0,0,69
1499153671154,9494,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-39,,true,,351,601,50,50,0,0,92
1499153671114,9920,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-3,,true,,351,601,50,50,0,0,85
1499153671137,9900,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-1,,true,,351,601,50,50,0,0,103
1499153667083,15438,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-34,,true,,351,601,50,50,0,0,70
1499153671144,11379,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-46,,true,,351,601,50,50,0,0,530
1499153667085,16378,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-12,,true,,351,601,50,50,0,0,84
1499153662655,20808,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-17,,true,,351,601,50,50,0,0,82
1499153663403,20089,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-23,,true,,351,601,50,50,0,0,70
1499153663057,20436,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-16,,true,,351,601,50,50,0,0,306
1499153668350,15164,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-36,,true,,351,601,50,50,0,0,141
1499153672745,10774,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-40,,true,,351,601,50,50,0,0,78
1499153672743,10776,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-32,,true,,351,601,50,50,0,0,77
1499153672727,10793,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-48,,true,,351,601,50,50,0,0,69
1499153672730,10791,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-24,,true,,351,601,50,50,0,0,74
1499153672746,10775,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-18,,true,,351,601,50,50,0,0,77
1499153672733,10788,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-30,,true,,351,601,50,50,0,0,71
1499153672740,10787,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-45,,true,,351,601,50,50,0,0,74
1499153672353,11203,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-13,,true,,351,601,50,50,0,0,69
1499153667486,17476,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-35,,true,,351,601,50,50,0,0,72
1499153668380,16688,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-7,,true,,351,601,50,50,0,0,72
1499153673181,11888,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-4,,true,,351,601,50,50,0,0,67
1499153673306,11764,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-10,,true,,351,601,50,50,0,0,75
1499153673305,11765,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-26,,true,,351,601,50,50,0,0,74
1499153673305,11767,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-41,,true,,351,601,50,50,0,0,75
1499153673302,11770,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-25,,true,,351,601,50,50,0,0,75
1499153673297,11776,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-21,,true,,351,601,50,50,0,0,292
1499153673297,13221,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-15,,true,,351,601,50,50,0,0,292
1499153671121,16727,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-20,,true,,351,601,50,50,0,0,84
1499153675992,12446,/api/transactions,204,No Content,Thread Group 1-33,,true,,351,578,50,50,0,0,67
1499153675612,12826,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-8,,true,,351,601,50,50,0,0,69
1499153678913,9529,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-22,,true,,351,601,50,50,0,0,68
1499153671121,17322,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-47,,true,,351,601,50,50,0,0,82
1499153675615,12831,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-42,,true,,351,601,50,50,0,0,67
1499153683463,6282,/api/account,400,Bad Request,Thread Group 1-17,text,true,,994,1171,50,50,6282,0,78
1499153669497,20763,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-6,,true,,351,601,50,50,0,0,68
1499153669503,20757,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-43,,true,,351,601,50,50,0,0,68
1499153669494,20771,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-14,,true,,351,601,50,50,0,0,67
1499153680647,10544,/api/account,400,Bad Request,Thread Group 1-39,text,true,,994,1171,50,50,10544,0,76
1499153680642,10748,/api/account,400,Bad Request,Thread Group 1-50,text,true,,994,1171,50,50,10748,0,72
1499153679550,11866,/api/account,400,Bad Request,Thread Group 1-11,text,true,,994,1170,50,50,11866,0,368
1499153680634,11556,/api/account,400,Bad Request,Thread Group 1-29,text,true,,994,1171,50,50,11555,0,73
1499153680635,11615,/api/account,400,Bad Request,Thread Group 1-38,text,true,,994,1171,50,50,11615,0,71
1499153682523,11497,/api/account,400,Bad Request,Thread Group 1-46,text,true,,994,1171,50,50,11497,0,77
1499153683521,10500,/api/account,400,Bad Request,Thread Group 1-24,text,true,,994,1171,50,50,10500,0,74
1499153679412,14616,/api/account,400,Bad Request,Thread Group 1-27,text,true,,994,1171,50,50,14616,0,70
1499153682521,11507,/api/account,400,Bad Request,Thread Group 1-34,text,true,,994,1171,50,50,11507,0,237
1499153683527,10503,/api/account,400,Bad Request,Thread Group 1-45,text,true,,994,1171,50,50,10502,0,69
1499153681034,13603,/api/account,400,Bad Request,Thread Group 1-3,text,true,,994,1171,50,50,13603,0,70
1499153683521,11792,/api/account,400,Bad Request,Thread Group 1-30,text,true,,994,1171,50,50,11792,0,74
1499153688442,8048,/api/account,400,Bad Request,Thread Group 1-22,text,true,,994,1171,50,50,8048,0,76
1499153680635,15856,/api/account,400,Bad Request,Thread Group 1-5,text,true,,994,1171,50,50,15856,0,73
1499153688446,8045,/api/account,400,Bad Request,Thread Group 1-42,text,true,,994,1171,50,50,8045,0,73
1499153683521,13319,/api/account,400,Bad Request,Thread Group 1-48,text,true,,994,1171,50,50,13319,0,71
1499153685074,11956,/api/account,400,Bad Request,Thread Group 1-21,text,true,,994,1171,50,50,11956,0,67
1499153687847,9559,/api/account,400,Bad Request,Thread Group 1-20,text,true,,994,1171,50,50,9559,0,70
1499153684961,12451,/api/account,400,Bad Request,Thread Group 1-35,text,true,,994,1171,50,50,12450,0,68
1499153688439,9006,/api/account,400,Bad Request,Thread Group 1-8,text,true,,994,1171,50,50,9005,0,69
1499153688442,9003,/api/account,400,Bad Request,Thread Group 1-47,text,true,,994,1171,50,50,9003,0,69
1499153681037,16777,/api/account,400,Bad Request,Thread Group 1-1,text,true,,994,1171,50,50,16777,0,69
1499153691390,6477,/api/transactions,204,No Content,Thread Group 1-50,,true,,351,578,50,50,0,0,69
1499153688439,9445,/api/recipients,204,No Content,Thread Group 1-33,,true,,355,576,50,50,0,0,70
1499153692251,5635,/api/transactions,204,No Content,Thread Group 1-38,,true,,351,578,50,50,0,0,76
1499153691416,6462,/api/transactions,204,No Content,Thread Group 1-11,,true,,351,578,50,50,0,0,69
1499153679423,18729,/api/account,400,Bad Request,Thread Group 1-37,text,true,,994,1171,50,50,18729,0,3068
1499153685067,13963,/api/account,400,Bad Request,Thread Group 1-7,text,true,,994,1171,50,50,13963,0,70
1499153679419,19615,/api/account,400,Bad Request,Thread Group 1-31,text,true,,994,1171,50,50,19615,0,69
1499153679552,19482,/api/account,400,Bad Request,Thread Group 1-9,text,true,,994,1171,50,50,19482,0,68
1499153683556,15499,/api/account,400,Bad Request,Thread Group 1-13,text,true,,994,1171,50,50,15499,0,69
1499153692190,6988,/api/transactions,204,No Content,Thread Group 1-29,,true,,351,578,50,50,0,0,317
1499153679124,21469,/api/transactions,204,No Content,Thread Group 1-44,,true,,351,578,50,50,0,0,70
1499153678920,21674,/api/transactions,204,No Content,Thread Group 1-19,,true,,351,578,50,50,0,0,67
1499153694638,7417,/api/transactions,204,No Content,Thread Group 1-3,,true,,351,578,50,50,0,0,68
1499153695313,7066,/api/transactions,204,No Content,Thread Group 1-30,,true,,351,578,50,50,0,0,343
1499153683492,19502,/api/account,400,Bad Request,Thread Group 1-23,text,true,,994,1171,50,50,19502,0,81
1499153683463,19533,/api/account,400,Bad Request,Thread Group 1-12,text,true,,994,1170,50,50,19533,0,81
1499153685071,17933,/api/account,400,Bad Request,Thread Group 1-10,text,true,,994,1171,50,50,17933,0,68
1499153683494,19512,/api/account,400,Bad Request,Thread Group 1-16,text,true,,994,1171,50,50,19512,0,77
1499153683525,19484,/api/account,400,Bad Request,Thread Group 1-40,text,true,,994,1171,50,50,19484,0,77
1499153683520,19495,/api/account,400,Bad Request,Thread Group 1-32,text,true,,994,1171,50,50,19495,0,72
1499153683516,19699,/api/account,400,Bad Request,Thread Group 1-36,text,true,,994,1171,50,50,19699,0,78
1499153679420,23854,/api/account,400,Bad Request,Thread Group 1-49,text,true,,994,1171,50,50,23854,0,69
1499153697446,7014,/api/transactions,204,No Content,Thread Group 1-8,,true,,351,578,50,50,0,0,144
1499153698154,6314,/api/transactions,204,No Content,Thread Group 1-37,,true,,351,578,50,50,0,0,70
1499153686519,18934,/api/account,400,Bad Request,Thread Group 1-15,text,true,,994,1171,50,50,18934,0,70
1499153690265,15747,/api/account,400,Bad Request,Thread Group 1-14,text,true,,994,1171,50,50,15747,0,69
1499153690259,15760,/api/account,400,Bad Request,Thread Group 1-6,text,true,,994,1171,50,50,15760,0,71
1499153689747,16350,/api/transactions,204,No Content,Thread Group 1-17,,true,,351,578,50,50,0,0,77
1499153691192,14905,/api/transactions,204,No Content,Thread Group 1-39,,true,,351,578,50,50,0,0,68
1499153694022,12076,/api/transactions,204,No Content,Thread Group 1-24,,true,,351,578,50,50,0,0,75
1499153694029,12070,/api/transactions,204,No Content,Thread Group 1-34,,true,,351,578,50,50,0,0,78
1499153694030,12082,/api/transactions,204,No Content,Thread Group 1-45,,true,,351,578,50,50,0,0,77
1499153694020,12093,/api/transactions,204,No Content,Thread Group 1-46,,true,,351,578,50,50,0,0,76
1499153694029,12085,/api/transactions,204,No Content,Thread Group 1-27,,true,,351,578,50,50,0,0,76
