timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1499239599617,13014,/api/profile,200,OK,Thread Group 1-36,text,true,,877,573,50,50,13013,0,3429
1499239599147,13601,/api/profile,403,Forbidden,Thread Group 1-12,text,false,,537,573,50,50,13600,0,3973
1499239599146,13725,/api/profile,200,OK,Thread Group 1-13,text,true,,877,573,50,50,13725,0,3892
1499239599462,13446,/api/profile,200,OK,Thread Group 1-28,text,true,,877,573,50,50,13445,0,3577
1499239599303,13660,/api/profile,200,OK,Thread Group 1-20,text,true,,877,573,50,50,13660,0,3839
1499239599856,13805,/api/profile,200,OK,Thread Group 1-47,text,true,,877,573,50,50,13805,0,3278
1499239599356,14474,/api/profile,200,OK,Thread Group 1-23,text,true,,877,573,50,50,14474,0,3749
1499239598988,15039,/api/profile,200,OK,Thread Group 1-4,text,true,,877,573,50,50,15038,0,4130
1499239599838,14192,/api/profile,200,OK,Thread Group 1-46,text,true,,877,573,50,50,14192,0,3322
1499239599737,14358,/api/profile,200,OK,Thread Group 1-42,text,true,,877,573,50,50,14358,0,3280
1499239599378,14914,/api/profile,200,OK,Thread Group 1-24,text,true,,877,573,50,50,14914,0,3631
1499239598988,15604,/api/profile,200,OK,Thread Group 1-2,text,true,,877,573,50,50,15604,0,4122
1499239599520,15121,/api/profile,200,OK,Thread Group 1-31,text,true,,877,573,50,50,15120,0,3651
1499239599003,15639,/api/profile,200,OK,Thread Group 1-5,text,true,,877,573,50,50,15639,0,4156
1499239599077,15793,/api/profile,200,OK,Thread Group 1-9,text,true,,877,573,50,50,15793,0,4056
1499239612748,2143,/api/transactions/byrecipient/mostrecent,401,Unauthorized,Thread Group 1-12,text,false,,486,601,50,50,2143,0,68
1499239599499,15478,/api/profile,200,OK,Thread Group 1-30,text,true,,877,573,50,50,15478,0,3661
1499239599666,16171,/api/profile,200,OK,Thread Group 1-39,text,true,,877,573,50,50,16170,0,3462
1499239599806,16095,/api/profile,200,OK,Thread Group 1-45,text,true,,877,573,50,50,16095,0,3248
1499239599046,16927,/api/profile,200,OK,Thread Group 1-7,text,true,,877,573,50,50,16925,0,4119
1499239599896,17111,/api/profile,200,OK,Thread Group 1-49,text,true,,875,573,50,50,17111,0,3125
1499239599315,17693,/api/profile,200,OK,Thread Group 1-21,text,true,,877,573,50,50,17692,0,3700
1499239598988,18457,/api/profile,200,OK,Thread Group 1-1,text,true,,877,573,50,50,18457,0,4051
1499239612909,4539,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-28,,true,,351,601,50,50,0,0,70
1499239612872,4578,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-13,,true,,351,601,50,50,0,0,71
1499239612963,4487,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-20,,true,,351,601,50,50,0,0,68
1499239599724,18279,/api/profile,200,OK,Thread Group 1-41,text,true,,877,573,50,50,18279,0,3284
1499239599119,18886,/api/profile,200,OK,Thread Group 1-11,text,true,,876,573,50,50,18884,0,3886
1499239599180,18827,/api/profile,200,OK,Thread Group 1-14,text,true,,877,573,50,50,18827,0,3827
1499239599231,20833,/api/profile,200,OK,Thread Group 1-17,text,true,,877,573,50,50,20832,0,3828
1499239599000,21135,/api/profile,200,OK,Thread Group 1-3,text,true,,877,573,50,50,21135,0,4024
1499239599660,20481,/api/profile,200,OK,Thread Group 1-38,text,true,,877,573,50,50,20481,0,3352
1499239599797,20349,/api/profile,200,OK,Thread Group 1-44,text,true,,877,573,50,50,20348,0,3214
1499239599688,20459,/api/profile,200,OK,Thread Group 1-40,text,true,,877,573,50,50,20458,0,3335
1499239599333,23422,/api/profile,200,OK,Thread Group 1-22,text,true,,877,573,50,50,23422,0,3835
1499239599213,24181,/api/profile,200,OK,Thread Group 1-16,text,true,,877,573,50,50,24181,0,3838
1499239599399,24401,/api/profile,200,OK,Thread Group 1-25,text,true,,877,573,50,50,24401,0,3647
1499239599554,24318,/api/profile,200,OK,Thread Group 1-33,text,true,,877,573,50,50,24318,0,3493
1499239599765,24112,/api/profile,200,OK,Thread Group 1-43,text,true,,877,573,50,50,24112,0,3247
1499239599604,24306,/api/profile,200,OK,Thread Group 1-35,text,true,,877,573,50,50,24304,0,3393
1499239599015,24895,/api/profile,200,OK,Thread Group 1-6,text,true,,877,573,50,50,24895,0,3984
1499239599641,24687,/api/profile,200,OK,Thread Group 1-37,text,true,,877,573,50,50,24687,0,3412
1499239599085,25244,/api/profile,200,OK,Thread Group 1-10,text,true,,876,573,50,50,25243,0,3913
1499239599425,25304,/api/profile,200,OK,Thread Group 1-26,text,true,,877,573,50,50,25304,0,3622
1499239599915,24814,/api/profile,200,OK,Thread Group 1-50,text,true,,877,573,50,50,24814,0,3092
1499239599583,25146,/api/profile,200,OK,Thread Group 1-34,text,true,,877,573,50,50,25146,0,3415
1499239599263,25534,/api/profile,200,OK,Thread Group 1-18,text,true,,877,573,50,50,25534,0,3770
1499239599283,25884,/api/profile,200,OK,Thread Group 1-19,text,true,,877,573,50,50,25884,0,3757
1499239599538,26019,/api/profile,200,OK,Thread Group 1-32,text,true,,877,573,50,50,26019,0,3514
1499239599876,25741,/api/profile,200,OK,Thread Group 1-48,text,true,,877,573,50,50,25741,0,3147
1499239599192,26545,/api/profile,200,OK,Thread Group 1-15,text,true,,877,573,50,50,26545,0,3854
1499239599481,26256,/api/profile,200,OK,Thread Group 1-29,text,true,,877,573,50,50,26256,0,3564
1499239599057,27292,/api/profile,200,OK,Thread Group 1-8,text,true,,877,573,50,50,27292,0,3995
1499239599440,26997,/api/profile,200,OK,Thread Group 1-27,text,true,,877,573,50,50,26996,0,3566
1499239617449,8987,/api/account,400,Bad Request,Thread Group 1-20,text,true,,994,1171,50,50,8986,0,83
1499239617449,10304,/api/account,400,Bad Request,Thread Group 1-13,text,true,,994,1171,50,50,10304,0,70
1499239615836,12547,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-39,,true,,351,601,50,50,0,0,67
1499239612634,15752,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-36,,true,,351,601,50,50,0,0,67
1499239615901,12484,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-45,,true,,351,601,50,50,0,0,69
1499239617447,10971,/api/account,400,Bad Request,Thread Group 1-28,text,true,,994,1171,50,50,10971,0,69
1499239614029,14408,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-4,,true,,351,601,50,50,0,0,67
1499239614031,14407,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-46,,true,,351,601,50,50,0,0,68
1499239613662,14784,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-47,,true,,351,601,50,50,0,0,67
1499239614642,13805,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-5,,true,,351,601,50,50,0,0,67
1499239618004,10456,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-11,,true,,351,601,50,50,0,0,69
1499239614096,14369,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-42,,true,,351,601,50,50,0,0,67
1499239614640,13826,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-31,,true,,351,601,50,50,0,0,68
1499239614870,13596,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-9,,true,,351,601,50,50,0,0,68
1499239618003,10468,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-41,,true,,351,601,50,50,0,0,68
1499239613831,14644,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-23,,true,,351,601,50,50,0,0,67
1499239618007,10468,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-14,,true,,351,601,50,50,0,0,68
1499239614593,13885,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-2,,true,,351,601,50,50,0,0,68
1499239617446,11033,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-1,,true,,351,601,50,50,0,0,73
1499239614292,14190,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-24,,true,,351,601,50,50,0,0,68
1499239615973,13583,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-7,,true,,351,601,50,50,0,0,69
1499239614890,14860,/api/account,403,Forbidden,Thread Group 1-12,text,false,Test failed: code expected to contain /400/,1011,1171,50,50,14860,0,74
1499239620136,9621,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-3,,true,,351,601,50,50,0,0,67
1499239620142,9618,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-38,,true,,351,601,50,50,0,0,70
1499239614976,14795,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-30,,true,,351,601,50,50,0,0,70
1499239623395,6383,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-16,,true,,351,601,50,50,0,0,69
1499239622755,7023,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-22,,true,,351,601,50,50,0,0,334
1499239620146,9639,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-44,,true,,351,601,50,50,0,0,144
1499239629778,4402,/api/account,400,Bad Request,Thread Group 1-16,text,true,,994,1171,50,50,4402,0,68
1499239628386,9992,/api/account,400,Bad Request,Thread Group 1-36,text,true,,994,1171,50,50,9992,0,74
1499239628447,10097,/api/account,400,Bad Request,Thread Group 1-47,text,true,,994,1171,50,50,10097,0,82
1499239629773,9103,/api/account,400,Bad Request,Thread Group 1-30,text,true,,994,1171,50,50,9103,0,80
1499239628438,10732,/api/account,400,Bad Request,Thread Group 1-46,text,true,,994,1171,50,50,10731,0,87
1499239628437,10813,/api/account,400,Bad Request,Thread Group 1-4,text,true,,994,1171,50,50,10812,0,79
1499239629758,9499,/api/account,400,Bad Request,Thread Group 1-3,text,true,,994,1171,50,50,9499,0,69
1499239628468,11145,/api/account,400,Bad Request,Thread Group 1-31,text,true,,994,1171,50,50,11145,0,75
1499239623877,16852,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-43,,true,,351,601,50,50,0,0,69
1499239625167,15563,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-19,,true,,351,601,50,50,0,0,68
1499239624328,16404,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-37,,true,,351,601,50,50,0,0,68
1499239628420,12312,/api/transactions,204,No Content,Thread Group 1-28,,true,,351,578,50,50,0,0,74
1499239623910,16838,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-6,,true,,351,601,50,50,0,0,68
1499239623873,16880,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-33,,true,,351,601,50,50,0,0,72
1499239624798,15955,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-18,,true,,351,601,50,50,0,0,67
1499239623910,16845,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-35,,true,,351,601,50,50,0,0,70
1499239624329,16427,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-10,,true,,351,601,50,50,0,0,67
1499239623801,17756,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-25,,true,,351,601,50,50,0,0,68
1499239634181,7379,/api/transactions,204,No Content,Thread Group 1-16,,true,,351,578,50,50,0,0,66
1499239620147,21422,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-40,,true,,351,601,50,50,0,0,68
1499239617007,24568,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-49,,true,,351,601,50,50,0,0,70
1499239625617,15959,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-48,,true,,351,601,50,50,0,0,68
1499239617007,24568,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-21,,true,,351,601,50,50,0,0,71
1499239626437,15141,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-27,,true,,351,601,50,50,0,0,82
1499239626439,15139,/api/transactions,204,No Content,Thread Group 1-20,,true,,351,578,50,50,0,0,80
1499239625558,16029,/api/transactions/byrecipient/mostrecent,204,No Content,Thread Group 1-32,,true,,351,601,50,50,0,0,68
